id,date,store_nbr,family,sales,onpromotion
2737134,2017-03-20,9,HOME AND KITCHEN I,51.0,0
1114114,2014-09-19,2,BABY CARE,0.0,0
557444,2013-11-09,5,DAIRY,516.0,0
1140661,2014-10-04,14,HOME AND KITCHEN II,19.0,0
525942,2013-10-23,16,LINGERIE,1.0,0
1560991,2015-05-28,8,PERSONAL CARE,193.0,3
999916,2014-07-17,15,HOME AND KITCHEN II,11.0,0
2556058,2016-12-08,28,EGGS,148.0,1
1162354,2014-10-16,22,POULTRY,0.0,0
2452223,2016-10-11,14,PET SUPPLIES,1.0,0
1267380,2014-12-14,2,HOME AND KITCHEN I,52.0,0
298484,2013-06-17,33,SEAFOOD,3.0,0
1723288,2015-08-28,11,POULTRY,547.144,20
2786315,2017-04-17,38,PET SUPPLIES,8.0,0
2557526,2016-12-09,19,PET SUPPLIES,1.0,0
196296,2013-04-21,17,GROCERY I,4197.0,0
86539,2013-02-18,37,GROCERY II,42.0,0
443158,2013-09-06,43,BABY CARE,0.0,0
53721,2013-01-31,16,PRODUCE,0.0,0
2061106,2016-03-05,4,PERSONAL CARE,325.0,4
605336,2013-12-06,43,HOME APPLIANCES,0.0,0
2043976,2016-02-25,1,"LIQUOR,WINE,BEER",98.0,0
1499490,2015-04-24,32,BEVERAGES,263.0,0
2261470,2016-06-26,12,GROCERY II,4.0,1
2679321,2017-02-16,36,HOME CARE,177.0,7
1440661,2015-03-22,31,GROCERY II,6.0,0
1622294,2015-07-02,28,HARDWARE,1.0,0
600564,2013-12-04,1,PRODUCE,4.0,0
395227,2013-08-10,48,LADIESWEAR,0.0,0
2254141,2016-06-21,7,EGGS,268.0,0
2822667,2017-05-07,9,GROCERY I,11549.047,72
2987598,2017-08-08,36,DELI,204.865,3
2961159,2017-07-24,44,BEVERAGES,9830.0,29
1467587,2015-04-06,37,FROZEN FOODS,191.0,1
65821,2013-02-06,6,LADIESWEAR,0.0,0
807510,2014-03-31,17,AUTOMOTIVE,6.0,0
324442,2013-07-02,12,LADIESWEAR,0.0,0
265830,2013-05-30,18,HOME AND KITCHEN I,0.0,0
2354272,2016-08-17,16,LADIESWEAR,0.0,0
2015140,2016-02-08,5,POULTRY,219.78,0
2493642,2016-11-03,26,PRODUCE,508.677,1
2464100,2016-10-17,47,MAGAZINES,10.0,0
729962,2014-02-15,40,BEAUTY,0.0,0
25744,2013-01-15,31,BOOKS,0.0,0
1050412,2014-08-14,31,"LIQUOR,WINE,BEER",105.0,0
1296294,2014-12-31,30,LINGERIE,2.0,0
1639009,2015-07-11,46,SCHOOL AND OFFICE SUPPLIES,6.0,0
2012119,2016-02-07,16,EGGS,177.0,0
2076184,2016-03-14,13,"LIQUOR,WINE,BEER",9.0,0
2201416,2016-05-23,27,LADIESWEAR,7.0,0
1982814,2016-01-21,43,DELI,241.0,0
140197,2013-03-20,42,GROCERY II,0.0,0
62886,2013-02-05,23,LINGERIE,7.0,0
1063999,2014-08-22,13,GROCERY II,5.0,0
343859,2013-07-12,7,SEAFOOD,64.378,0
826532,2014-04-10,5,HARDWARE,0.0,0
2390111,2016-09-06,21,LAWN AND GARDEN,3.0,1
288825,2013-06-12,13,DELI,99.0,0
632558,2013-12-21,8,HARDWARE,7.0,0
2349097,2016-08-14,20,PERSONAL CARE,469.0,8
1713420,2015-08-22,34,PLAYERS AND ELECTRONICS,6.0,0
1547375,2015-05-21,26,BREAD/BAKERY,202.0,1
429180,2013-08-29,50,HOME AND KITCHEN I,0.0,0
2642726,2017-01-27,1,LAWN AND GARDEN,24.0,0
1457952,2015-04-01,17,GROCERY I,3946.0,0
791570,2014-03-22,19,SEAFOOD,15.0,0
1669861,2015-07-29,12,POULTRY,125.776,0
1931410,2015-12-22,50,LADIESWEAR,19.0,0
772051,2014-03-11,21,HOME AND KITCHEN II,0.0,0
1959384,2016-01-08,36,DELI,152.212,47
1093186,2014-09-07,31,POULTRY,207.309,0
2887512,2017-06-13,28,GROCERY I,4457.523,71
756455,2014-03-02,33,PREPARED FOODS,42.0,0
2333225,2016-08-05,25,PET SUPPLIES,1.0,0
2880806,2017-06-09,4,BREAD/BAKERY,297.769,0
1870301,2015-11-18,36,PET SUPPLIES,0.0,0
1219648,2014-11-17,30,BABY CARE,0.0,0
1398896,2015-02-27,1,PET SUPPLIES,0.0,0
2221712,2016-06-03,46,LAWN AND GARDEN,6.0,0
517890,2013-10-18,4,LINGERIE,3.0,0
1728289,2015-08-30,51,GROCERY II,40.0,0
109152,2013-03-03,21,LINGERIE,0.0,0
741353,2014-02-22,10,DAIRY,303.0,0
2482994,2016-10-28,28,DAIRY,480.0,18
1415154,2015-03-08,16,HOME AND KITCHEN I,31.0,0
458566,2013-09-15,25,SCHOOL AND OFFICE SUPPLIES,0.0,0
1178231,2014-10-25,18,SEAFOOD,11.137,0
1628751,2015-07-06,1,BEVERAGES,1628.0,2
604659,2013-12-06,25,AUTOMOTIVE,0.0,0
429713,2013-08-30,16,LAWN AND GARDEN,0.0,0
476343,2013-09-25,24,LINGERIE,11.0,0
1981850,2016-01-21,17,BEAUTY,3.0,0
34793,2013-01-20,35,FROZEN FOODS,3.0,0
1832182,2015-10-28,17,"LIQUOR,WINE,BEER",25.0,0
1182230,2014-10-27,30,BREAD/BAKERY,140.0,1
257373,2013-05-25,30,CELEBRATION,0.0,0
295593,2013-06-15,52,GROCERY I,0.0,0
2088018,2016-03-20,45,DELI,834.345,0
1382088,2015-02-17,38,HOME AND KITCHEN I,11.0,0
1316165,2015-01-11,38,PET SUPPLIES,0.0,0
1206277,2014-11-09,54,POULTRY,77.822,0
1652395,2015-07-19,22,LADIESWEAR,0.0,0
70135,2013-02-09,27,EGGS,235.0,0
51801,2013-01-30,12,MEATS,149.963,0
748939,2014-02-26,23,BOOKS,0.0,0
2899547,2017-06-20,16,BEAUTY,3.0,2
2489065,2016-10-31,48,CLEANING,1864.0,67
2425854,2016-09-26,24,MEATS,277.968,0
245825,2013-05-18,7,DAIRY,692.0,0
927090,2014-06-06,21,LINGERIE,0.0,0
627789,2013-12-19,23,PRODUCE,3.0,0
737671,2014-02-19,7,"LIQUOR,WINE,BEER",177.0,0
805812,2014-03-30,19,HOME CARE,195.0,0
2863292,2017-05-30,48,HARDWARE,2.0,0
829292,2014-04-12,28,BEAUTY,1.0,0
2206640,2016-05-26,23,PREPARED FOODS,75.759,0
2329526,2016-08-03,21,MAGAZINES,1.0,0
2258450,2016-06-24,27,PREPARED FOODS,83.385,1
228832,2013-05-09,3,EGGS,380.0,0
769432,2014-03-09,48,BOOKS,0.0,0
553442,2013-11-07,37,SEAFOOD,31.216,0
270327,2013-06-01,43,MEATS,195.642,0
1720823,2015-08-26,42,BREAD/BAKERY,439.183,2
2204671,2016-05-25,19,CLEANING,659.0,13
2757361,2017-04-01,26,GROCERY II,5.0,0
1631371,2015-07-07,32,HOME AND KITCHEN II,1.0,0
2879002,2017-06-08,39,HOME AND KITCHEN II,17.0,1
1921230,2015-12-17,16,BEVERAGES,1079.0,1
2381105,2016-09-01,19,MAGAZINES,5.0,0
518578,2013-10-19,1,HOME AND KITCHEN II,0.0,0
2596656,2017-01-01,17,HOME CARE,0.0,0
1352299,2015-01-31,51,PERSONAL CARE,429.0,0
762355,2014-03-05,49,"LIQUOR,WINE,BEER",88.0,0
554848,2013-11-08,27,LADIESWEAR,0.0,0
1885796,2015-11-27,21,FROZEN FOODS,21.0,0
44165,2013-01-25,48,FROZEN FOODS,93.576004,0
1315036,2015-01-10,7,LADIESWEAR,0.0,0
2757018,2017-04-01,17,AUTOMOTIVE,9.0,0
2463185,2016-10-17,21,SEAFOOD,1.0,0
2425641,2016-09-26,19,DELI,309.0,5
1975254,2016-01-17,31,CELEBRATION,2.0,0
2217809,2016-06-01,37,FROZEN FOODS,146.96,1
600977,2013-12-04,21,HARDWARE,0.0,0
1984572,2016-01-22,42,HOME CARE,126.0,0
2445279,2016-10-07,2,GROCERY I,4006.0,47
531836,2013-10-26,31,DAIRY,331.0,0
2059807,2016-03-04,53,GROCERY II,10.0,0
2347394,2016-08-13,23,BREAD/BAKERY,264.117,7
1838799,2015-10-31,52,CELEBRATION,0.0,0
2720700,2017-03-11,47,HOME AND KITCHEN I,48.0,0
854740,2014-04-26,41,CLEANING,817.0,0
2765194,2017-04-05,45,PERSONAL CARE,710.0,10
399913,2013-08-13,3,LADIESWEAR,0.0,0
975382,2014-07-03,27,BABY CARE,0.0,0
1738797,2015-09-05,46,PLAYERS AND ELECTRONICS,42.0,0
1623157,2015-07-02,51,LADIESWEAR,2.0,0
2166089,2016-05-03,36,BEAUTY,4.0,0
2100931,2016-03-27,8,LADIESWEAR,46.0,0
38018,2013-01-22,26,BEAUTY,1.0,0
2452488,2016-10-11,21,PLAYERS AND ELECTRONICS,13.0,0
2077400,2016-03-14,47,HOME APPLIANCES,1.0,0
500693,2013-10-08,8,HOME APPLIANCES,1.0,0
2746067,2017-03-26,1,BREAD/BAKERY,216.934,1
1161233,2014-10-15,40,PREPARED FOODS,43.0,0
1768097,2015-09-22,19,MAGAZINES,0.0,0
651728,2014-01-02,45,FROZEN FOODS,661.91,0
361050,2013-07-22,39,PRODUCE,0.0,0
2715739,2017-03-08,9,BOOKS,0.0,0
133347,2013-03-16,5,PLAYERS AND ELECTRONICS,0.0,0
1235439,2014-11-26,23,HOME CARE,126.0,2
957575,2014-06-23,27,HARDWARE,0.0,0
1129256,2014-09-27,43,PREPARED FOODS,40.0,0
300676,2013-06-18,45,GROCERY II,65.0,0
2422308,2016-09-24,25,DELI,0.0,0
384848,2013-08-04,8,BEAUTY,6.0,0
103566,2013-02-28,15,GROCERY I,2053.0,0
2967956,2017-07-28,35,BEAUTY,0.0,0
1159191,2014-10-14,34,AUTOMOTIVE,2.0,0
1041860,2014-08-09,41,HOME APPLIANCES,0.0,0
1148667,2014-10-08,39,BEVERAGES,1908.0,0
1209291,2014-11-11,4,CELEBRATION,10.0,0
625870,2013-12-18,2,PERSONAL CARE,240.0,0
2929363,2017-07-06,51,LADIESWEAR,9.0,0
2704833,2017-03-02,51,LINGERIE,6.0,0
1032778,2014-08-04,37,EGGS,177.0,0
663344,2014-01-09,21,FROZEN FOODS,0.0,0
2086086,2016-03-19,40,MEATS,139.681,0
1354362,2015-02-02,10,DELI,368.0,0
2935407,2017-07-10,21,MEATS,116.521,0
8474,2013-01-05,46,PET SUPPLIES,0.0,0
2025989,2016-02-14,54,LAWN AND GARDEN,0.0,0
2974621,2017-08-01,22,BABY CARE,1.0,0
331267,2013-07-05,53,GROCERY II,0.0,0
15621,2013-01-09,47,GROCERY I,5768.0,0
1945592,2015-12-31,49,FROZEN FOODS,775.076,1
2247439,2016-06-18,19,CLEANING,1313.0,13
2874450,2017-06-06,11,HOME CARE,520.0,10
2878833,2017-06-08,34,GROCERY I,3333.008,71
2575780,2016-12-19,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2546859,2016-12-03,2,HOME CARE,391.0,13
1427252,2015-03-14,6,BEAUTY,5.0,0
511178,2013-10-14,51,DAIRY,1036.0,0
651318,2014-01-02,33,PRODUCE,1401.072,0
2139614,2016-04-18,42,PET SUPPLIES,11.0,0
2549041,2016-12-04,30,"LIQUOR,WINE,BEER",125.0,5
2338256,2016-08-08,17,DAIRY,656.0,2
959430,2014-06-24,29,LINGERIE,0.0,0
23980,2013-01-14,31,"LIQUOR,WINE,BEER",4.0,0
108272,2013-03-02,46,SEAFOOD,85.138,0
2946449,2017-07-16,31,FROZEN FOODS,51.0,0
2989877,2017-08-09,5,FROZEN FOODS,87.0,1
2377465,2016-08-30,17,GROCERY II,1.0,0
1381141,2015-02-17,11,PERSONAL CARE,214.0,0
1118074,2014-09-21,30,BABY CARE,0.0,0
450675,2013-09-10,53,PLAYERS AND ELECTRONICS,0.0,0
113500,2013-03-05,43,GROCERY II,4.0,0
424768,2013-08-27,27,PERSONAL CARE,126.0,0
90503,2013-02-20,48,HOME APPLIANCES,0.0,0
2570708,2016-12-16,39,DAIRY,541.0,16
1242144,2014-11-30,11,MEATS,767.15,3
847506,2014-04-22,39,AUTOMOTIVE,9.0,0
1438397,2015-03-21,18,PET SUPPLIES,0.0,0
1613028,2015-06-27,18,LINGERIE,71.0,0
2822474,2017-05-07,52,HOME APPLIANCES,2.0,0
2253555,2016-06-21,4,HOME CARE,210.0,1
1382390,2015-02-17,46,LAWN AND GARDEN,16.0,0
2547635,2016-12-03,41,BEAUTY,10.0,1
890728,2014-05-16,50,PERSONAL CARE,290.0,0
402701,2013-08-14,9,BEAUTY,1.0,0
1708144,2015-08-19,36,SCHOOL AND OFFICE SUPPLIES,2.0,0
1495471,2015-04-22,2,EGGS,171.0,1
740336,2014-02-21,31,HARDWARE,0.0,0
1431819,2015-03-17,33,HOME AND KITCHEN I,24.0,0
2810884,2017-05-01,28,EGGS,805.0,23
2967336,2017-07-28,18,DELI,175.398,58
233897,2013-05-12,21,PET SUPPLIES,0.0,0
1433045,2015-03-18,18,LAWN AND GARDEN,1.0,0
2250484,2016-06-19,53,HOME AND KITCHEN II,23.0,0
2363013,2016-08-22,11,HOME AND KITCHEN I,30.0,0
1675127,2015-08-01,10,HARDWARE,0.0,0
1030030,2014-08-03,10,BABY CARE,0.0,0
1377888,2015-02-15,20,CELEBRATION,0.0,0
1602753,2015-06-21,3,DELI,526.793,0
978236,2014-07-04,7,HOME APPLIANCES,0.0,0
977667,2014-07-04,40,DELI,151.0,0
1221236,2014-11-18,25,BREAD/BAKERY,144.283,0
2802246,2017-04-26,35,HOME CARE,85.0,32
1729898,2015-08-31,47,BREAD/BAKERY,1237.2,2
2048722,2016-02-27,42,HOME AND KITCHEN II,24.0,1
1317552,2015-01-12,27,PLAYERS AND ELECTRONICS,0.0,0
448809,2013-09-09,51,DELI,302.327,0
604889,2013-12-06,30,SEAFOOD,4.0,0
644004,2013-12-29,29,DELI,0.0,0
2305272,2016-07-20,40,MEATS,143.73401,0
468774,2013-09-21,12,DELI,172.0,0
1500660,2015-04-25,15,HOME CARE,0.0,0
2461577,2016-10-16,27,DAIRY,1624.0,11
1742664,2015-09-07,6,AUTOMOTIVE,3.0,0
2349883,2016-08-14,42,LADIESWEAR,18.0,0
2953370,2017-07-20,26,BEAUTY,0.0,0
792361,2014-03-22,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
1780417,2015-09-29,15,BABY CARE,2.0,0
2451564,2016-10-10,45,PLAYERS AND ELECTRONICS,15.0,0
1890469,2015-11-29,51,SCHOOL AND OFFICE SUPPLIES,4.0,0
1990224,2016-01-25,50,PLAYERS AND ELECTRONICS,23.0,0
824758,2014-04-09,5,"LIQUOR,WINE,BEER",28.0,0
556193,2013-11-09,15,FROZEN FOODS,44.0,0
1076781,2014-08-29,21,MEATS,0.0,0
2343022,2016-08-10,5,"LIQUOR,WINE,BEER",53.0,1
347648,2013-07-15,13,PET SUPPLIES,0.0,0
2363847,2016-08-22,34,MEATS,198.489,0
249882,2013-05-21,20,CELEBRATION,0.0,0
1640467,2015-07-12,38,BOOKS,0.0,0
1517670,2015-05-04,42,AUTOMOTIVE,0.0,0
1321442,2015-01-14,36,MAGAZINES,0.0,0
1844421,2015-11-04,10,HOME CARE,183.0,0
2286196,2016-07-09,6,"LIQUOR,WINE,BEER",277.0,0
834320,2014-04-15,19,HARDWARE,1.0,0
2994446,2017-08-12,28,PET SUPPLIES,3.0,0
41240,2013-01-24,16,MAGAZINES,0.0,0
1892945,2015-12-01,21,SEAFOOD,5.0,0
1996713,2016-01-29,33,HOME AND KITCHEN I,41.0,0
645395,2013-12-30,18,HARDWARE,0.0,0
2469263,2016-10-20,42,BREAD/BAKERY,428.445,1
2428416,2016-09-27,46,GROCERY I,5559.0,56
1204378,2014-11-08,51,EGGS,353.0,2
79701,2013-02-14,45,CELEBRATION,0.0,0
80288,2013-02-15,11,SEAFOOD,7.0,0
2868282,2017-06-02,38,LINGERIE,5.0,0
1749849,2015-09-11,7,MEATS,867.89,51
1138687,2014-10-02,9,"LIQUOR,WINE,BEER",39.0,0
2765665,2017-04-06,1,BABY CARE,0.0,0
2617986,2017-01-13,15,PRODUCE,673.454,4
2134628,2016-04-15,52,MAGAZINES,0.0,0
440810,2013-09-05,27,PREPARED FOODS,54.971,0
2521652,2016-11-19,12,MAGAZINES,0.0,0
1552934,2015-05-24,31,LAWN AND GARDEN,2.0,0
2257425,2016-06-23,48,PLAYERS AND ELECTRONICS,7.0,0
249801,2013-05-21,18,MEATS,92.769,0
1831401,2015-10-27,45,AUTOMOTIVE,18.0,0
2822486,2017-05-07,52,PREPARED FOODS,176.95801,0
746404,2014-02-24,51,EGGS,301.0,0
1887441,2015-11-28,18,CELEBRATION,2.0,0
1089484,2014-09-05,28,"LIQUOR,WINE,BEER",252.0,0
1949497,2016-01-02,9,"LIQUOR,WINE,BEER",118.0,0
783392,2014-03-17,4,BREAD/BAKERY,405.121,0
111160,2013-03-04,28,HOME AND KITCHEN II,0.0,0
49716,2013-01-28,53,HOME CARE,0.0,0
2910385,2017-06-26,2,HOME AND KITCHEN II,20.0,1
2907781,2017-06-24,46,LADIESWEAR,68.0,0
2159707,2016-04-29,7,"LIQUOR,WINE,BEER",288.0,1
2525946,2016-11-21,32,PLAYERS AND ELECTRONICS,3.0,0
745588,2014-02-24,29,LADIESWEAR,0.0,0
1544517,2015-05-19,45,HOME CARE,443.0,2
2674311,2017-02-13,45,MEATS,951.97,0
655589,2014-01-04,53,FROZEN FOODS,0.0,0
1003710,2014-07-19,21,HOME AND KITCHEN I,0.0,0
2139663,2016-04-18,44,DELI,471.551,0
867792,2014-05-03,8,MEATS,652.08203,0
690174,2014-01-24,24,GROCERY I,3551.0,0
2191131,2016-05-17,38,PRODUCE,1523.519,0
355066,2013-07-19,21,LADIESWEAR,0.0,0
342281,2013-07-12,13,BREAD/BAKERY,149.0,0
769972,2014-03-10,13,HOME AND KITCHEN II,10.0,0
913052,2014-05-29,28,DAIRY,433.0,0
1077524,2014-08-29,42,DAIRY,0.0,0
800357,2014-03-27,16,DAIRY,216.0,0
1667501,2015-07-27,46,FROZEN FOODS,166.625,1
1142174,2014-10-04,7,FROZEN FOODS,377.927,0
2956376,2017-07-22,10,BREAD/BAKERY,94.0,8
2663387,2017-02-07,39,MAGAZINES,3.0,0
862674,2014-05-01,14,LINGERIE,14.0,0
911266,2014-05-28,28,BOOKS,0.0,0
2972413,2017-07-31,10,BOOKS,0.0,0
616079,2013-12-12,45,BEAUTY,1.0,0
1287017,2014-12-26,20,HOME APPLIANCES,0.0,0
1920054,2015-12-16,32,HOME AND KITCHEN I,6.0,0
2618005,2017-01-13,16,HOME AND KITCHEN II,12.0,2
2287632,2016-07-10,46,CELEBRATION,20.0,0
1703647,2015-08-17,10,"LIQUOR,WINE,BEER",5.0,0
2021104,2016-02-12,18,LADIESWEAR,9.0,0
597349,2013-12-02,2,HOME AND KITCHEN II,0.0,0
2241840,2016-06-15,11,HOME CARE,386.0,5
2346768,2016-08-12,6,CELEBRATION,15.0,0
1749050,2015-09-11,34,HOME APPLIANCES,0.0,0
2219877,2016-06-02,45,AUTOMOTIVE,6.0,0
479355,2013-09-26,9,PRODUCE,0.0,0
1321062,2015-01-14,26,CELEBRATION,0.0,0
2200285,2016-05-22,45,EGGS,574.0,0
753673,2014-02-28,6,LADIESWEAR,0.0,0
1828896,2015-10-26,25,BEVERAGES,1250.0,3
2965006,2017-07-26,51,"LIQUOR,WINE,BEER",99.0,3
331946,2013-07-06,22,SEAFOOD,0.0,0
365846,2013-07-25,24,DAIRY,573.0,0
2143019,2016-04-20,38,SEAFOOD,11.636,0
211259,2013-04-29,36,PET SUPPLIES,0.0,0
50327,2013-01-29,21,BEAUTY,0.0,0
1885210,2015-11-26,54,LADIESWEAR,0.0,0
2094488,2016-03-24,27,FROZEN FOODS,218.529,0
1280484,2014-12-21,37,HOME CARE,338.0,0
752273,2014-02-28,17,BREAD/BAKERY,123.0,0
544816,2013-11-02,45,LADIESWEAR,0.0,0
2438125,2016-10-03,19,LADIESWEAR,8.0,0
2576005,2016-12-19,37,PERSONAL CARE,292.0,13
2478291,2016-10-25,45,MEATS,1006.243,0
1366324,2015-02-08,45,PERSONAL CARE,1169.0,0
2243261,2016-06-15,50,LAWN AND GARDEN,2.0,0
2048519,2016-02-27,37,FROZEN FOODS,187.0,0
2318490,2016-07-28,12,DELI,225.0,4
821257,2014-04-07,51,LADIESWEAR,0.0,0
2450011,2016-10-09,51,PERSONAL CARE,350.0,10
766860,2014-03-08,26,CELEBRATION,15.0,0
2331786,2016-08-04,35,CELEBRATION,1.0,0
212936,2013-04-30,33,LAWN AND GARDEN,0.0,0
518224,2013-10-18,49,PERSONAL CARE,112.0,0
2965988,2017-07-27,3,HARDWARE,2.0,0
1951229,2016-01-03,8,BREAD/BAKERY,1108.253,0
2387160,2016-09-04,39,CELEBRATION,4.0,0
3545,2013-01-02,9,HARDWARE,0.0,0
1386614,2015-02-20,15,LAWN AND GARDEN,0.0,0
1416609,2015-03-08,7,HOME CARE,0.0,0
373014,2013-07-29,25,HOME AND KITCHEN I,0.0,0
2652064,2017-02-01,21,LADIESWEAR,5.0,0
440760,2013-09-05,26,GROCERY I,1197.0,0
842074,2014-04-19,36,GROCERY II,7.0,0
1894467,2015-12-02,15,BEVERAGES,1670.0,0
1432763,2015-03-18,10,BEAUTY,0.0,0
1942183,2015-12-29,53,BABY CARE,0.0,0
1983195,2016-01-21,53,PLAYERS AND ELECTRONICS,2.0,0
1261477,2014-12-10,53,LADIESWEAR,0.0,0
2996280,2017-08-13,3,GROCERY I,7749.0,36
996028,2014-07-14,6,"LIQUOR,WINE,BEER",40.0,0
80308,2013-02-15,12,LADIESWEAR,0.0,0
1926933,2015-12-20,25,PRODUCE,1084.897,0
2392684,2016-09-07,43,LADIESWEAR,0.0,0
1094647,2014-09-08,23,BOOKS,0.0,0
2239244,2016-06-13,38,PREPARED FOODS,92.712,0
964299,2014-06-27,16,CELEBRATION,0.0,0
1062254,2014-08-21,14,HOME APPLIANCES,0.0,0
172970,2013-04-08,12,HOME APPLIANCES,1.0,0
2684406,2017-02-19,29,LINGERIE,4.0,0
2131478,2016-04-14,15,DAIRY,318.0,3
996323,2014-07-15,14,LAWN AND GARDEN,0.0,0
506161,2013-10-12,11,CLEANING,1694.0,0
485541,2013-09-30,32,GROCERY I,1371.0,0
456263,2013-09-14,11,BREAD/BAKERY,570.0,0
2149841,2016-04-24,3,MAGAZINES,63.0,0
1200183,2014-11-06,34,CELEBRATION,14.0,0
1060246,2014-08-19,8,"LIQUOR,WINE,BEER",114.0,0
878180,2014-05-09,49,HOME APPLIANCES,0.0,0
546162,2013-11-03,33,GROCERY I,4410.0,0
1206155,2014-11-09,51,BREAD/BAKERY,1207.601,1
2902875,2017-06-21,9,PRODUCE,1203.325,5
2843951,2017-05-19,6,FROZEN FOODS,127.277,4
58993,2013-02-03,14,"LIQUOR,WINE,BEER",0.0,0
1375092,2015-02-13,41,HOME AND KITCHEN I,26.0,0
376040,2013-07-31,10,BREAD/BAKERY,63.0,0
1848158,2015-11-06,15,PET SUPPLIES,0.0,0
1025648,2014-07-31,37,DAIRY,870.0,1
2730490,2017-03-17,22,BOOKS,0.0,0
2449317,2016-10-09,32,MEATS,60.953,0
2471978,2016-10-22,19,HARDWARE,2.0,0
2036895,2016-02-21,11,BEVERAGES,6083.0,26
638889,2013-12-26,35,DELI,77.0,0
1063457,2014-08-21,47,SEAFOOD,50.011,0
325602,2013-07-02,44,MEATS,940.381,0
2015289,2016-02-08,54,GROCERY I,2070.0,4
1481014,2015-04-14,14,CLEANING,1122.0,0
2184234,2016-05-13,44,PRODUCE,8429.463,0
1429405,2015-03-16,16,EGGS,199.0,2
2072667,2016-03-12,15,BEVERAGES,1611.0,14
1494234,2015-04-21,34,PLAYERS AND ELECTRONICS,0.0,0
1993772,2016-01-27,50,FROZEN FOODS,133.044,3
654628,2014-01-04,27,CLEANING,889.0,0
2081704,2016-03-17,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
1848693,2015-11-06,30,AUTOMOTIVE,9.0,0
2980039,2017-08-04,24,CLEANING,1195.0,9
2046077,2016-02-26,19,FROZEN FOODS,56.697,0
2246106,2016-06-17,30,PLAYERS AND ELECTRONICS,3.0,0
1301537,2015-01-03,28,HOME APPLIANCES,4.0,0
2941453,2017-07-13,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
2485561,2016-10-29,5,BABY CARE,1.0,0
2262822,2016-06-26,5,GROCERY I,4124.0,53
804026,2014-03-29,19,HARDWARE,0.0,0
2823737,2017-05-08,38,PET SUPPLIES,4.0,0
2630034,2017-01-19,53,AUTOMOTIVE,2.0,0
1711626,2015-08-21,34,HOME AND KITCHEN I,14.0,1
879976,2014-05-10,49,SCHOOL AND OFFICE SUPPLIES,0.0,0
1666235,2015-07-27,10,SEAFOOD,3.0,0
1358856,2015-02-04,36,HOME AND KITCHEN I,16.0,0
1071908,2014-08-26,35,BEAUTY,0.0,0
89613,2013-02-20,23,HOME CARE,0.0,0
1771636,2015-09-24,18,SCHOOL AND OFFICE SUPPLIES,1.0,0
1239930,2014-11-28,49,LINGERIE,1.0,0
1210718,2014-11-12,3,HARDWARE,1.0,0
1845655,2015-11-04,44,SCHOOL AND OFFICE SUPPLIES,7.0,0
513002,2013-10-15,52,HOME APPLIANCES,0.0,0
340962,2013-07-11,26,CELEBRATION,0.0,0
2130380,2016-04-13,33,SEAFOOD,0.0,0
2079232,2016-03-15,49,BABY CARE,0.0,0
1061348,2014-08-20,39,BEAUTY,3.0,0
1657487,2015-07-22,15,PREPARED FOODS,26.0,9
2301086,2016-07-18,23,PREPARED FOODS,28.063,0
1740390,2015-09-06,41,BEVERAGES,3202.0,3
673023,2014-01-14,42,LINGERIE,0.0,0
277052,2013-06-05,32,HOME APPLIANCES,0.0,0
2427319,2016-09-27,16,BOOKS,0.0,0
892760,2014-05-17,9,FROZEN FOODS,70.074,0
2006838,2016-02-04,18,DELI,247.337,0
1336787,2015-01-23,17,MAGAZINES,0.0,0
369511,2013-07-27,27,EGGS,229.0,0
2003151,2016-02-02,14,HOME CARE,303.0,0
1475575,2015-04-11,11,GROCERY II,6.0,0
76719,2013-02-13,11,PLAYERS AND ELECTRONICS,0.0,0
1514514,2015-05-02,53,GROCERY I,2587.0,17
1259965,2014-12-10,11,PERSONAL CARE,270.0,0
494373,2013-10-05,30,AUTOMOTIVE,6.0,0
1008628,2014-07-22,1,HOME AND KITCHEN II,5.0,0
1732878,2015-09-02,30,HOME AND KITCHEN I,9.0,0
1279504,2014-12-21,1,POULTRY,303.839,2
613908,2013-12-11,34,DELI,170.502,0
2896476,2017-06-18,3,AUTOMOTIVE,11.0,0
2830414,2017-05-12,26,BOOKS,0.0,0
1857050,2015-11-11,15,DAIRY,344.0,67
2941104,2017-07-13,31,GROCERY I,2946.172,42
1161629,2014-10-15,51,PREPARED FOODS,172.329,0
720320,2014-02-10,2,PREPARED FOODS,93.385,0
2812445,2017-05-02,21,LAWN AND GARDEN,3.0,2
1648174,2015-07-16,53,"LIQUOR,WINE,BEER",55.0,0
1651491,2015-07-18,47,CELEBRATION,60.0,0
2318321,2016-07-27,8,BREAD/BAKERY,778.914,0
2634620,2017-01-22,31,SEAFOOD,9.0,1
2851884,2017-05-24,28,MEATS,173.854,3
595365,2013-12-01,14,GROCERY I,2598.0,0
2720653,2017-03-11,46,BABY CARE,0.0,0
2495138,2016-11-04,19,DAIRY,358.0,15
293899,2013-06-14,6,BABY CARE,0.0,0
804931,2014-03-29,43,POULTRY,157.903,0
582552,2013-11-23,54,BEVERAGES,599.0,0
635651,2013-12-23,44,BREAD/BAKERY,1015.225,0
1126449,2014-09-26,15,PLAYERS AND ELECTRONICS,2.0,0
